1060078831	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	043	043	04	1	2.8	1	1	1	-5.49450549450549	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	0								4	Kepong, Malaysia (general), Malaysia	MY	MY00	18585	3.21667	101.633	-2377340	20220825031500	https://www.thestar.com.my/news/nation/2022/08/25/cops-seize-rm700000-worth-of-drugs-after-kepong-arrest
1060078832	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	100	100	10	3	-5.0	10	1	10	-5.7142857142857	0								0								0								20220825031500	https://www.wfaa.com/article/news/local/man-wanted-allegedly-shooting-girlfriend-multiple-times-prosper-texas/287-f1eba30e-1625-45ce-952b-ad6a8626cd1a
1060078833	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	134	134	13	3	-5.8	10	1	10	-1.07758620689655	0								0								0								20220825031500	https://www.heraldbanner.com/news/local_news/greenville-commerce-isds-address-recent-threats/article_a5f40a1a-23ca-11ed-8781-7704c1cbdf20.html
1060078834	20220825	202208	2022	2022.6438	COP	PRISON						COP													0	173	173	17	4	-5.0	3	1	3	-5.54545454545454	3	Pocatello, Idaho, United States	US	USID	ID005	42.8713	-112.446	397053	0								3	Pocatello, Idaho, United States	US	USID	ID005	42.8713	-112.446	397053	20220825031500	https://www.eastidahonews.com/2022/08/pocatello-man-paralyzed-in-officer-involved-shooting-files-lawsuit/
1060078835	20220825	202208	2022	2022.6438	COP	PRISON						COP													0	173	173	17	4	-5.0	1	1	1	-5.54545454545454	3	Pocatello, Idaho, United States	US	USID	ID005	42.8713	-112.446	397053	0								3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	20220825031500	https://www.eastidahonews.com/2022/08/pocatello-man-paralyzed-in-officer-involved-shooting-files-lawsuit/
1060078836	20220825	202208	2022	2022.6438	COP	PRISON						COP													0	173	173	17	4	-5.0	1	1	1	-5.54545454545454	3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	0								3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	20220825031500	https://www.eastidahonews.com/2022/08/pocatello-man-paralyzed-in-officer-involved-shooting-files-lawsuit/
1060078837	20220825	202208	2022	2022.6438	COP	POLICE						COP													1	193	193	19	4	-10.0	6	1	6	-15.8415841584158	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078838	20220825	202208	2022	2022.6438	COP	POLICE						COP													0	193	193	19	4	-10.0	6	1	6	-5.54545454545454	3	Bannock County, Idaho, United States	US	USID	ID005	42.6507	-112.212	395091	0								3	Bannock County, Idaho, United States	US	USID		42.6507	-112.212	395091	20220825031500	https://www.eastidahonews.com/2022/08/pocatello-man-paralyzed-in-officer-involved-shooting-files-lawsuit/
1060078839	20220825	202208	2022	2022.6438	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	012	012	01	1	-0.4	2	1	2	-13.5922330097087	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825031500	https://thewall.fyi/woman-arrested-over-alleged-murder-of-man-shot-in-the-head/
1060078840	20220825	202208	2022	2022.6438	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	012	012	01	1	-0.4	2	1	2	-13.5922330097087	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20220825031500	https://thewall.fyi/woman-arrested-over-alleged-murder-of-man-shot-in-the-head/
1060078841	20220825	202208	2022	2022.6438	COP	DETECTIVE						COP			AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	2	1	2	-15.8415841584158	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078842	20220825	202208	2022	2022.6438	COP	DETECTIVE						COP			AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	4	1	4	-15.8415841584158	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078843	20220825	202208	2022	2022.6438	COP	DETECTIVE						COP			AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-15.8415841584158	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078844	20220825	202208	2022	2022.6438	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	193	193	19	4	-10.0	2	1	2	-15.8415841584158	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078845	20220825	202208	2022	2022.6438	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	193	193	19	4	-10.0	2	1	2	-15.8415841584158	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078846	20220825	202208	2022	2022.6438	COP	DETECTIVE						COP			AUSCRM	AUSTRALIA	AUS					CRM			1	173	173	17	4	-5.0	2	1	2	-15.8415841584158	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078847	20220825	202208	2022	2022.6438	COP	DETECTIVE						COP			AUSCRM	AUSTRALIA	AUS					CRM			1	173	173	17	4	-5.0	4	1	4	-13.5922330097087	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825031500	https://thewall.fyi/woman-arrested-over-alleged-murder-of-man-shot-in-the-head/
1060078848	20220825	202208	2022	2022.6438	COP	DETECTIVE						COP			AUSCRM	AUSTRALIA	AUS					CRM			1	173	173	17	4	-5.0	8	2	8	-14.7169085840622	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078849	20220825	202208	2022	2022.6438	COP	DETECTIVE						COP			AUSCRM	AUSTRALIA	AUS					CRM			1	190	190	19	4	-10.0	4	1	4	-15.8415841584158	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078850	20220825	202208	2022	2022.6438	COP	POLICE						COP			BEL	WATERLOO	BEL								1	020	020	02	1	3.0	10	1	10	-6.2992125984252	0								0								0								20220825031500	https://kitchener.ctvnews.ca/police-look-to-identify-three-people-in-connection-to-waterloo-shooting-1.6041380
1060078851	20220825	202208	2022	2022.6438	COP	POLICE						COP			BEL	WATERLOO	BEL								1	193	193	19	4	-10.0	10	1	10	-6.2992125984252	0								0								0								20220825031500	https://kitchener.ctvnews.ca/police-look-to-identify-three-people-in-connection-to-waterloo-shooting-1.6041380
1060078852	20220825	202208	2022	2022.6438	COP	POLICE						COP			BELEDU	WATERLOO	BEL					EDU			1	020	020	02	1	3.0	10	1	10	-6.2992125984252	0								0								0								20220825031500	https://kitchener.ctvnews.ca/police-look-to-identify-three-people-in-connection-to-waterloo-shooting-1.6041380
1060078853	20220825	202208	2022	2022.6438	COP	POLICE						COP			CRM	THIEVES						CRM			1	164	164	16	4	-7.0	10	1	10	-6.89655172413793	0								0								0								20220825031500	https://www.fox5atlanta.com/news/crooks-steal-catalytic-converters-lilburn-business
1060078854	20220825	202208	2022	2022.6438	COP	DETECTIVE						COP			CRM	CRIMINAL						CRM			1	190	190	19	4	-10.0	2	1	2	-15.8415841584158	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Harlaxton, Queensland, Australia	AS	AS04	154695	-27.5333	151.967	-1577552	20220825031500	https://www.theage.com.au/national/queensland/woman-arrested-over-alleged-murder-of-man-shot-in-the-head-20220825-p5bcr0.html
1060078855	20220825	202208	2022	2022.6438	COP	POLICE CHIEF						COP			EDU	SCHOOL						EDU			1	040	040	04	1	1.0	2	1	2	-4.61711711711712	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825031500	https://www.abccolumbia.com/2022/08/24/school-board-votes-unanimously-to-terminate-uvalde-police-chief/
1060078856	20220825	202208	2022	2022.6438	COP	POLICE CHIEF						COP			EDU	STUDENT						EDU			1	190	190	19	4	-10.0	10	1	10	-5.49450549450549	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825031500	https://www.fox4news.com/news/uvalde-school-chief-termination-hearing-pete-arredondo
1060078857	20220825	202208	2022	2022.6438	COP	POLICE						COP			MYS	MALAYSIA	MYS								1	043	043	04	1	2.8	2	1	2	-5.49450549450549	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	4	Kepong, Malaysia (general), Malaysia	MY	MY00	18585	3.21667	101.633	-2377340	20220825031500	https://www.thestar.com.my/news/nation/2022/08/25/cops-seize-rm700000-worth-of-drugs-after-kepong-arrest
1060078858	20220825	202208	2022	2022.6438	COP	POLICE						COP			MYS	MALAYSIA	MYS								1	173	173	17	4	-5.0	4	1	4	-5.49450549450549	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	4	Bukit Jalil, Malaysia (general), Malaysia	MY	MY00	18585	3.03333	101.683	-2364685	20220825031500	https://www.thestar.com.my/news/nation/2022/08/25/cops-seize-rm700000-worth-of-drugs-after-kepong-arrest
1060078859	20220825	202208	2022	2022.6438	COP	SECURITY FORCE						COP			PAK	PAKISTAN	PAK								1	181	181	18	4	-9.0	4	1	4	-3.97111913357401	4	Sabzkot, Punjab, Pakistan	PK	PK04	40384	32.3992	74.8354	10802222	4	Sabzkot, Punjab, Pakistan	PK	PK04	40384	32.3992	74.8354	10802222	4	Sabzkot, Punjab, Pakistan	PK	PK04	40384	32.3992	74.8354	10802222	20220825031500	https://newsroompost.com/india/we-were-asked-to-attack-the-indian-army-captured-terrorist-confesses-pakistan-armys-role-in-terrorism-in-jk/5168172.html
1060078860	20220825	202208	2022	2022.6438	COP	SECURITY FORCE						COP			PAKMIL	PAKISTANI	PAK					MIL			1	181	181	18	4	-9.0	6	1	6	-3.97111913357401	4	Sabzkot, Punjab, Pakistan	PK	PK04	40384	32.3992	74.8354	10802222	4	Sabzkot, Punjab, Pakistan	PK	PK04	40384	32.3992	74.8354	10802222	4	Sabzkot, Punjab, Pakistan	PK	PK04	40384	32.3992	74.8354	10802222	20220825031500	https://newsroompost.com/india/we-were-asked-to-attack-the-indian-army-captured-terrorist-confesses-pakistan-armys-role-in-terrorism-in-jk/5168172.html
1060078861	20220825	202208	2022	2022.6438	COP	POLICE						COP			UAF	GUNMAN						UAF			1	090	090	09	2	-2.0	10	1	10	-5.26315789473684	0								0								0								20220825031500	https://www.fox5atlanta.com/news/police-searching-for-gunman-who-killed-14-year-old-boy-at-southeast-atlanta-strip-mall
1060078862	20220825	202208	2022	2022.6438	COP	POLICE						COP			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	4	1	4	-5.54545454545454	3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	3	Portneuf, Idaho, United States	US	USID	ID005	42.7949	-112.364	397060	20220825031500	https://www.eastidahonews.com/2022/08/pocatello-man-paralyzed-in-officer-involved-shooting-files-lawsuit/
1060078863	20220825	202208	2022	2022.6438	COP	DEPUTY						COP			USACVL	PORTLAND	USA					CVL			0	173	173	17	4	-5.0	1	1	1	-5.47945205479452	3	Clackamas County, Oregon, United States	US	USOR	OR005	45.2496	-122.168	1155127	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Clackamas County, Oregon, United States	US	USOR		45.2496	-122.168	1155127	20220825031500	https://edmontonjournal.com:443/news/local-news/oregon-man-accused-of-kidnapping-raping-edmonton-girl-faces-new-charges-including-for-sexually-explicit-podcast
1060078864	20220825	202208	2022	2022.6438	COPGOV	POLICE						COP	GOV												0	173	173	17	4	-5.0	3	1	3	-3.90143737166324	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825031500	https://punchng.com/oro-worshippers-church-members-clash-lagos-tailor-dies/
1060078865	20220825	202208	2022	2022.6438	COPGOV	POLICE						COP	GOV		NGA	NIGERIA	NGA								0	173	173	17	4	-5.0	2	1	2	-3.90143737166324	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220825031500	https://punchng.com/oro-worshippers-church-members-clash-lagos-tailor-dies/
1060078866	20220825	202208	2022	2022.6438	COPJUD	POLICE CHIEF						COP	JUD												0	014	014	01	1	0.0	2	1	2	-4.54086781029264	3	Robb Elementary School, Texas, United States	US	USTX	TX463	29.2005	-99.7881	2009051	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220825031500	https://www.latimes.com/world-nation/story/2022-08-24/uvalde-school-board-fires-police-chief-after-mass-shooting
1060078867	20220825	202208	2022	2022.6438	CRM	PERPETRATOR						CRM													1	010	010	01	1	0.0	10	1	10	-8.23529411764706	4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	0								4	Blue Mountains, Queensland, Australia	AS	AS04	154701	-21.6333	148.967	-1559960	20220825031500	https://www.brisbanetimes.com.au/national/nsw/failed-to-protect-me-victim-considers-suing-nsw-school-over-rape-20220825-p5bcmj.html
1060078868	20220825	202208	2022	2022.6438	CRM	ORGANIZED CRIME						CRM			JEW	JEWISH				JEW					1	112	112	11	3	-2.0	2	1	2	-4.21369450714823	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220825031500	https://www.greanvillepost.com/2022/08/24/six-months-into-ukraines-collapse-the-world-has-changed-forever/
1060078869	20220825	202208	2022	2022.6438	CRM	ORGANIZED CRIME						CRM			RUS	RUSSIA	RUS								1	112	112	11	3	-2.0	8	1	8	-4.21369450714823	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odessa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20220825031500	https://www.greanvillepost.com/2022/08/24/six-months-into-ukraines-collapse-the-world-has-changed-forever/
1060078870	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	010	010	01	1	0.0	10	1	10	6.68896321070234	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825031500	https://www.lmtonline.com/news/article/TAMIU-and-agencies-sign-MOA-to-provide-service-17396108.php
1060078871	20220825	202208	2022	2022.6438	CVL	TENANTS						CVL													0	020	020	02	1	3.0	2	1	2	-3.49417637271215	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220825031500	https://www.phillytrib.com/news/local_news/keystone-first-helps-members-facing-eviction/article_576f8f02-a9c5-5df2-8f83-ffd5c56f0007.html
1060078872	20220825	202208	2022	2022.6438	CVL	TENANTS						CVL													0	020	020	02	1	3.0	3	1	3	-3.49417637271215	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220825031500	https://www.phillytrib.com/news/local_news/keystone-first-helps-members-facing-eviction/article_576f8f02-a9c5-5df2-8f83-ffd5c56f0007.html
1060078873	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	030	030	03	1	4.0	4	1	4	-1.90174326465927	3	Hanover County, Virginia, United States	US	USVA	VA085	37.7501	-77.483	1480132	0								3	Hanover County, Virginia, United States	US	USVA		37.7501	-77.483	1480132	20220825031500	https://richmond.com/news/local/education/virginia-naacp-leading-effort-to-have-elected-school-boards/article_00267b4e-4081-5b26-9ce3-9a5ba6dce78a.html
1060078874	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL													1	030	030	03	1	4.0	6	1	6	-1.90174326465927	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220825031500	https://richmond.com/news/local/education/virginia-naacp-leading-effort-to-have-elected-school-boards/article_00267b4e-4081-5b26-9ce3-9a5ba6dce78a.html
1060078875	20220825	202208	2022	2022.6438	CVL	NATIVES						CVL													1	040	040	04	1	1.0	4	1	4	1.10091743119266	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20220825031500	https://www.ancient-origins.net/premium-preview/conquistador-0017182
1060078876	20220825	202208	2022	2022.6438	CVL	NATIVES						CVL													1	040	040	04	1	1.0	6	1	6	1.10091743119266	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20220825031500	https://www.ancient-origins.net/premium-preview/conquistador-0017182
1060078877	20220825	202208	2022	2022.6438	CVL	TENANTS						CVL													0	060	060	06	2	6.0	5	1	5	-3.49417637271215	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220825031500	https://www.phillytrib.com/news/local_news/keystone-first-helps-members-facing-eviction/article_576f8f02-a9c5-5df2-8f83-ffd5c56f0007.html
1060078878	20220825	202208	2022	2022.6438	CVL	VOTER						CVL													1	110	110	11	3	-2.0	5	1	5	-1.74880763116057	3	Pasco County, Florida, United States	US	USFL	FL101	28.292	-82.4165	295739	0								3	Pasco County, Florida, United States	US	USFL		28.292	-82.4165	295739	20220825031500	https://www.wmnf.org/midpoint-primary-election-recap/
1060078879	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			CHR	CHRISTIAN				CHR					1	030	030	03	1	4.0	2	1	2	2.39234449760766	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220825031500	https://www.kentuckynewera.com/news/article_e09d3569-ca79-5858-8111-0c5037e81067.html
1060078880	20220825	202208	2022	2022.6438	CVL	COMMUNITY						CVL			GOV	MAYOR						GOV			1	051	051	05	1	3.4	10	1	10	2.32350312779268	0								0								0								20220825031500	https://www.rnz.co.nz/news/te-manu-korihi/473494/the-real-mahi-now-begins-for-kapu-te-rangi-councillor
1060078881	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL			MIL	CAPTAIN						MIL			0	010	010	01	1	0.0	3	1	3	-4.84522207267833	3	Douglas County, Georgia, United States	US	USGA	GA097	33.7001	-84.7499	1686467	3	Douglas County, Georgia, United States	US	USGA		33.7001	-84.7499	1686467	3	Douglas County, Georgia, United States	US	USGA		33.7001	-84.7499	1686467	20220825031500	https://www.fox5atlanta.com/news/ga-supreme-court-says-no-again-to-suspension-of-douglas-county-judge
1060078882	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-4.84522207267833	3	Douglas County, Georgia, United States	US	USGA	GA097	33.7001	-84.7499	1686467	3	Douglas County, Georgia, United States	US	USGA		33.7001	-84.7499	1686467	3	Douglas County, Georgia, United States	US	USGA		33.7001	-84.7499	1686467	20220825031500	https://www.fox5atlanta.com/news/ga-supreme-court-says-no-again-to-suspension-of-douglas-county-judge
1060078883	20220825	202208	2022	2022.6438	CVL	SCIENTIST						CVL			USA	NEW YORK	USA								1	020	020	02	1	3.0	6	1	6	0	4	Poitiers, Poitou-Charentes, France	FR	FRB7	16319	46.5833	0.333333	-1458949	4	Poitiers, Poitou-Charentes, France	FR	FRB7	16319	46.5833	0.333333	-1458949	4	Poitiers, Poitou-Charentes, France	FR	FRB7	16319	46.5833	0.333333	-1458949	20220825031500	https://www.ny1.com/nyc/staten-island/ap-top-news/2022/08/24/our-first-steps-fossil-may-boost-case-for-earliest-ancestor
1060078884	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			USA	UNITED STATES	USA								1	030	030	03	1	4.0	4	1	4	2.39234449760766	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220825031500	https://www.kentuckynewera.com/news/article_e09d3569-ca79-5858-8111-0c5037e81067.html
1060078885	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			USA	UNITED STATES	USA								1	071	071	07	2	7.4	1	1	1	2.39234449760766	3	Christian County, Kentucky, United States	US	USKY	KY047	36.8834	-87.4833	516870	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Christian County, Kentucky, United States	US	USKY		36.8834	-87.4833	516870	20220825031500	https://www.kentuckynewera.com/news/article_e09d3569-ca79-5858-8111-0c5037e81067.html
1060078886	20220825	202208	2022	2022.6438	CVL	SETTLEMENT						CVL			USA	KENTUCKY	USA								1	071	071	07	2	7.4	2	1	2	2.39234449760766	3	Christian County, Kentucky, United States	US	USKY	KY047	36.8834	-87.4833	516870	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220825031500	https://www.kentuckynewera.com/news/article_e09d3569-ca79-5858-8111-0c5037e81067.html
1060078887	20220825	202208	2022	2022.6438	CVL	CITIZEN						CVL			USAMIL	UNITED STATES	USA					MIL			0	010	010	01	1	0.0	1	1	1	-4.84522207267833	3	Douglas County, Georgia, United States	US	USGA	GA097	33.7001	-84.7499	1686467	3	Douglas County, Georgia, United States	US	USGA		33.7001	-84.7499	1686467	3	Douglas County, Georgia, United States	US	USGA		33.7001	-84.7499	1686467	20220825031500	https://www.fox5atlanta.com/news/ga-supreme-court-says-no-again-to-suspension-of-douglas-county-judge
1060078888	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								RUS	RUSSIA	RUS								1	020	020	02	1	3.0	2	1	2	-1.9578313253012	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	1	Germany	GM	GM		51.5	10.5	GM	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220825031500	https://www.thesudburystar.com:443/opinion/columnists/lilley-trudeau-is-a-major-barrier-to-canada-being-a-major-player-in-lng-exports/wcm/242fa0d3-21fe-478c-b92d-1d53864ac7c3
1060078889	20220825	202208	2022	2022.6438	DEU	GERMANY	DEU								RUS	RUSSIA	RUS								1	020	020	02	1	3.0	8	1	8	-1.9578313253012	1	Germany	GM	GM		51.5	10.5	GM	1	Russia	RS	RS		60	100	RS	1	Germany	GM	GM		51.5	10.5	GM	20220825031500	https://www.thesudburystar.com:443/opinion/columnists/lilley-trudeau-is-a-major-barrier-to-canada-being-a-major-player-in-lng-exports/wcm/242fa0d3-21fe-478c-b92d-1d53864ac7c3
1060078890	20220825	202208	2022	2022.6438	DEU	GERMAN	DEU								UKR	UKRAINE	UKR								1	051	051	05	1	3.4	4	1	4	-4.74777448071217	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825031500	https://www.wsws.org/en/articles/2022/08/25/ukra-a25.html
1060078891	20220825	202208	2022	2022.6438	DEUGOV	GERMAN	DEU					GOV			UKR	UKRAINE	UKR								1	051	051	05	1	3.4	4	1	4	-4.74777448071217	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220825031500	https://www.wsws.org/en/articles/2022/08/25/ukra-a25.html
