1060098671	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	051	051	05	1	3.4	3	1	3	-4.84496124031008	0								3	Cabarrus County, North Carolina, United States	US	USNC		35.3668	-80.5665	1008540	3	Cabarrus County, North Carolina, United States	US	USNC		35.3668	-80.5665	1008540	20220825070000	https://independenttribune.com/news/local/crime-and-courts/police-officer-who-shot-killed-man-at-concord-dealership-won-t-face-charges-da-says/article_7e909174-2423-11ed-b9eb-879b19735a29.html
1060098672	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-4.84496124031008	0								3	City Of Concord, North Carolina, United States	US	USNC		35.3942	-80.6329	2404117	3	City Of Concord, North Carolina, United States	US	USNC		35.3942	-80.6329	2404117	20220825070000	https://independenttribune.com/news/local/crime-and-courts/police-officer-who-shot-killed-man-at-concord-dealership-won-t-face-charges-da-says/article_7e909174-2423-11ed-b9eb-879b19735a29.html
1060098673	20220825	202208	2022	2022.6438											USA	AUSTIN	USA								1	056	056	05	1	7.0	20	1	10	5.40540540540541	0								0								0								20220825070000	https://www.kvue.com/article/news/local/austin-thoughts-biden-student-loan-forgiveness/269-b7da26db-62a6-4688-b9d7-6f235d098fe6
1060098674	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-4.19047619047619	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220825070000	http://www.msn.com/en-us/news/us/montana-republican-ryan-zinke-caught-lying-to-investigators-several-times-interior-dept-ig-report-reveals/ar-AA113u0c
1060098675	20220825	202208	2022	2022.6438											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-4.84496124031008	0								3	Cabarrus County, North Carolina, United States	US	USNC		35.3668	-80.5665	1008540	3	City Of Concord, North Carolina, United States	US	USNC		35.3942	-80.6329	2404117	20220825070000	https://independenttribune.com/news/local/crime-and-courts/police-officer-who-shot-killed-man-at-concord-dealership-won-t-face-charges-da-says/article_7e909174-2423-11ed-b9eb-879b19735a29.html
1060098676	20220825	202208	2022	2022.6438											USAGOV	HILLARY CLINTON	USA					GOV			1	043	043	04	1	2.8	10	1	10	-4.65116279069767	0								0								0								20220825070000	https://www.onenewspage.com/n/Entertainment/1zod4tpwka/Kim-Kardashian-Beats-Hillary-Clinton-in-Legal-Quiz.htm
1060098677	20220825	202208	2022	2022.6438											VNM	VIETNAM	VNM								1	100	100	10	3	-5.0	2	1	2	3.05882352941177	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220825070000	https://vir.com.vn/taking-the-right-steps-for-successful-digital-transformation-95872.html
1060098678	20220825	202208	2022	2022.6438											idg	INDIGENOUS			idg						0	014	014	01	1	0.0	5	1	5	-0.14430014430014	0								0								0								20220825070000	https://www.cbc.ca/news/canada/manitoba/winnipeg-taxis-community-meeting-indigenous-voices-1.6561509
1060098679	20220825	202208	2022	2022.6438	AFR	AFRICA	AFR																		1	020	020	02	1	3.0	4	1	4	-2.7027027027027	4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	0								4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	20220825070000	https://www.iol.co.za/news/south-africa/kwazulu-natal/another-half-eaten-carcass-found-in-ulundi-as-search-for-escaped-lions-continues-f0ee48c1-0d26-4dbc-b8f8-db447b40f651
1060098680	20220825	202208	2022	2022.6438	AFR	AFRICA	AFR																		1	045	045	04	1	5.0	4	1	4	-7.07070707070707	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220825070000	https://www.iol.co.za/pretoria-news/news/widow-wins-fight-in-court-to-erect-tombstone-on-grave-for-late-husband-29fc07d1-3d17-4a83-a8f1-e83b67a48bb0
1060098681	20220825	202208	2022	2022.6438	AFR	AFRICA	AFR																		1	051	051	05	1	3.4	4	1	4	1.93548387096774	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220825070000	https://www.iol.co.za/lifestyle/family/baby/rhocts-rushtush-is-officially-a-mom-of-4-my-final-child-my-last-born-e8e5a7df-3fab-40e2-9ead-e09447056d7d
1060098682	20220825	202208	2022	2022.6438	AFR	AFRICA	AFR																		1	090	090	09	2	-2.0	6	1	6	-2.7027027027027	4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	0								4	Ulundi, KwaZulu-Natal, South Africa	SF	SF02	77334	-28.3352	31.4162	-1294165	20220825070000	https://www.iol.co.za/news/south-africa/kwazulu-natal/another-half-eaten-carcass-found-in-ulundi-as-search-for-escaped-lions-continues-f0ee48c1-0d26-4dbc-b8f8-db447b40f651
1060098683	20220825	202208	2022	2022.6438	AGOSEP	ANGOLA	AGO					SEP			PRT	PORTUGAL	PRT								1	043	043	04	1	2.8	6	1	6	1.64383561643836	1	Angola	AO	AO		-12.5	18.5	AO	1	Portugal	PO	PO		39.5	-8	PO	1	Angola	AO	AO		-12.5	18.5	AO	20220825070000	https://www.moneyweb.co.za/news/africa/vote-count-begins-in-cliffhanger-angolan-presidential-poll/
1060098684	20220825	202208	2022	2022.6438	AGOSEP	ANGOLA	AGO					SEP			PRT	PORTUGAL	PRT								1	043	043	04	1	2.8	4	1	4	1.64383561643836	1	Angola	AO	AO		-12.5	18.5	AO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20220825070000	https://www.moneyweb.co.za/news/africa/vote-count-begins-in-cliffhanger-angolan-presidential-poll/
1060098685	20220825	202208	2022	2022.6438	AGR	FARMER						AGR													0	114	114	11	3	-2.0	10	1	10	-0.16474464579902	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825070000	https://dailytimes.com.pk/987129/bangladesh-taking-new-measures-to-save-electricity/
1060098686	20220825	202208	2022	2022.6438	AUS	AUSTRALIA	AUS																		1	036	036	03	1	4.0	8	1	8	4.50751252086812	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825070000	https://www.architectureanddesign.com.au/suppliers/big-river-group/african-savannah-habitat-at-taronga-zoo
1060098687	20220825	202208	2022	2022.6438	AUS	AUSTRALIAN	AUS																		1	040	040	04	1	1.0	1	1	1	1.77935943060498	1	South Africa	SF	SF		-30	26	SF	0								1	Australia	AS	AS		-25	135	AS	20220825070000	https://www.investegate.co.uk/south32-limited--s32-/rns/fy22-full-year-results-presentation/202208250700041986X/
1060098688	20220825	202208	2022	2022.6438	AUS	AUSTRALIAN	AUS																		1	040	040	04	1	1.0	7	1	7	1.77935943060498	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20220825070000	https://www.investegate.co.uk/south32-limited--s32-/rns/fy22-full-year-results-presentation/202208250700041986X/
1060098689	20220825	202208	2022	2022.6438	AUS	AUSTRALIA	AUS																		1	051	051	05	1	3.4	2	1	2	5.32915360501567	1	Australia	AS	AS		-25	135	AS	0								1	Malaysia	MY	MY		2.5	112.5	MY	20220825070000	https://tnp.straitstimes.com/entertainment/movies/nicole-kidman-shows-muscles-photos
1060098690	20220825	202208	2022	2022.6438	AUS	AUSTRALIA	AUS								BUS	INDUSTRY						BUS			1	071	071	07	2	7.4	10	1	10	3.11750599520383	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220825070000	https://www.investordaily.com.au/appointments/51937-rest-adds-experienced-investment-management-executive-to-its-board
1060098691	20220825	202208	2022	2022.6438	AUS	WESTERN AUSTRALIA	AUS								HLH	NURSE						HLH			1	100	100	10	3	-5.0	10	1	10	-7.08812260536399	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20220825070000	https://www.theguardian.com/australia-news/2022/aug/25/triage-nurse-tells-inquest-into-wa-girls-sepsis-death-that-exhausted-staff-were-under-pressure
1060098692	20220825	202208	2022	2022.6438	AUS	AUSTRALIA	AUS								MED	MAGAZINE						MED			1	051	051	05	1	3.4	2	1	2	5.32915360501567	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220825070000	https://tnp.straitstimes.com/entertainment/movies/nicole-kidman-shows-muscles-photos
1060098693	20220825	202208	2022	2022.6438	AUS	AUSTRALIA	AUS								MED	MAGAZINE						MED			1	051	051	05	1	3.4	2	1	2	5.32915360501567	1	Malaysia	MY	MY		2.5	112.5	MY	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	Malaysia	MY	MY		2.5	112.5	MY	20220825070000	https://tnp.straitstimes.com/entertainment/movies/nicole-kidman-shows-muscles-photos
1060098694	20220825	202208	2022	2022.6438	AUSMED	AUSTRALIA	AUS					MED			AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	10	1	10	6.40569395017794	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220825070000	https://www.architectureanddesign.com.au/suppliers/electrolux/buyer-s-guide-to-energy-efficient-home-appliances
1060098695	20220825	202208	2022	2022.6438	BGD	DHAKA	BGD																		1	1014	101	10	3	-5.0	1	1	1	-3.66666666666666	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220825070000	https://www.tellychakkar.com/tv/tv-news/latest-update-sonali-phogat-s-kin-demand-cbi-enquiry-the-bigg-boss-14-contestant-s-death
1060098696	20220825	202208	2022	2022.6438	BGDGOV	BANGLADESH	BGD					GOV													1	020	020	02	1	3.0	10	1	10	-0.16474464579902	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220825070000	https://dailytimes.com.pk/987129/bangladesh-taking-new-measures-to-save-electricity/
1060098697	20220825	202208	2022	2022.6438	BHR	MANAMA	BHR								GOV	KINGDOM						GOV			1	030	030	03	1	4.0	10	1	10	3.01507537688442	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20220825070000	https://www.arabnews.com/node/2149891/middle-east
1060098698	20220825	202208	2022	2022.6438	BHRGOV	BAHRAIN	BHR					GOV			USAGOV	US AMBASSADOR	USA					GOV			1	046	046	04	1	7.0	10	1	10	8.33333333333333	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20220825070000	https://www.arabnews.com/node/2149881/middle-east
1060098699	20220825	202208	2022	2022.6438	BRA	BRAZIL	BRA																		1	050	050	05	1	3.5	10	1	10	5.31645569620253	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20220825070000	https://markets.businessinsider.com/news/stocks/here-s-why-nutrien-tse-ntr-stock-is-worth-your-time-money-1031704862
1060098700	20220825	202208	2022	2022.6438	BRA	RIO DE JANEIRO	BRA								BRACOP	BRAZILIAN	BRA					COP			0	190	190	19	4	-10.0	6	1	6	-8.41487279843444	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Sergipe, SãPaulo, Brazil	BR	BR27	11611	-21.1333	-50.8	-672915	4	Sergipe, SãPaulo, Brazil	BR	BR27	11611	-21.1333	-50.8	-672915	20220825070000	https://unicornriot.ninja/2022/brazil-nearly-7500-fall-victim-to-femicides-and-police-killings/
1060098701	20220825	202208	2022	2022.6438	BRA	BRAZIL	BRA								LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	2	1	2	-8.41487279843444	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	4	Anchieta, Santa Catarina, Brazil	BR	BR26	10740	-26.55	-53.2833	-624782	20220825070000	https://unicornriot.ninja/2022/brazil-nearly-7500-fall-victim-to-femicides-and-police-killings/
1060098702	20220825	202208	2022	2022.6438	BUD	BUDDHIST				BUD															0	017	017	01	1	0.0	160	16	160	-4.10538145949721	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20220825070000	https://www.falmouthpacket.co.uk/news/national/20754555.japan-police-chief-resign-shooting-former-prime-minister/
1060098703	20220825	202208	2022	2022.6438	BUD	BUDDHIST				BUD															0	186	186	18	4	-10.0	160	16	160	-4.10538145949721	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20220825070000	https://www.falmouthpacket.co.uk/news/national/20754555.japan-police-chief-resign-shooting-former-prime-minister/
1060098704	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	010	010	01	1	0.0	2	1	2	1.05580693815988	1	Indonesia	ID	ID		-5	120	ID	0								1	Indonesia	ID	ID		-5	120	ID	20220825070000	https://scrip.pharmaintelligence.informa.com/SC146936/Global-First-Approval-For-Takedas-Dengue-Vaccine-In-Indonesia
1060098705	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	010	010	01	1	0.0	8	1	8	1.05580693815988	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20220825070000	https://scrip.pharmaintelligence.informa.com/SC146936/Global-First-Approval-For-Takedas-Dengue-Vaccine-In-Indonesia
1060098706	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	010	010	01	1	0.0	10	1	10	1.0204081632653	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220825070000	https://www.kxxv.com/brazos/local-hvac-company-explains-how-to-properly-maintain-ac-system
1060098707	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	020	020	02	1	3.0	10	1	10	1.53061224489796	4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	0								4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	20220825070000	https://news.webindia123.com/news/Articles/Business/20220825/3976585.html
1060098708	20220825	202208	2022	2022.6438	BUS	BANK						BUS													0	020	020	02	1	3.0	5	1	5	-3.34685598377282	3	Riverside Park, California, United States	US	USCA	CA023	40.4951	-123.993	231648	0								3	Riverside Park, California, United States	US	USCA		40.4951	-123.993	231648	20220825070000	https://www.yankton.net/opinion/editorials/article_6ab9e154-2415-11ed-8f8d-afe989ff95b8.html
1060098709	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS													0	020	020	02	1	3.0	10	1	10	1.80904522613065	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220825070000	https://www.techtimes.com/articles/279481/20220822/99bridges-sustainability-operating-system-is-on-track-to-help-remove-single-use-plastics-from-the-environment.htm
1060098710	20220825	202208	2022	2022.6438	BUS	BANK						BUS													1	051	051	05	1	3.4	10	1	10	-3.19634703196347	1	Macau	MC	MC		22.157778	113.559722	MC	0								1	Macau	MC	MC		22.157778	113.559722	MC	20220825070000	http://dailyexpress.com.my/news/198200/woman-loses-rm352-000-in-scam/
1060098711	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS													1	060	060	06	2	6.0	6	1	6	0.47169811320755	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220825070000	https://www.investegate.co.uk/enwell-energy-plc--enw-/rns/board-changes/202208250700041369X/
1060098712	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	070	070	07	2	7.0	3	1	3	0.47169811320755	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	0								4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20220825070000	https://www.investegate.co.uk/enwell-energy-plc--enw-/rns/board-changes/202208250700041369X/
1060098713	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	070	070	07	2	7.0	3	1	3	3.62087326943557	4	Sabahan, Sabah, Malaysia	MY	MY16	24203	4.84625	118.095	10525002	0								4	Sabahan, Sabah, Malaysia	MY	MY16	24203	4.84625	118.095	10525002	20220825070000	http://dailyexpress.com.my/news/198204/growing-strong-from-humble-beginnings-/
1060098714	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													0	071	071	07	2	7.4	10	1	10	1.53061224489796	4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	0								4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	20220825070000	https://news.webindia123.com/news/Articles/Business/20220825/3976585.html
1060098715	20220825	202208	2022	2022.6438	BUS	COMPANIES						BUS													1	084	084	08	2	7.0	10	1	10	-4.49438202247191	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220825070000	https://www.gazetteandherald.co.uk/news/20717946.river-devizes-fourth-polluted-county/
1060098716	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS													1	090	090	09	2	-2.0	10	1	10	2.96684118673648	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825070000	https://www.investegate.co.uk/invesco-asia-trust--iat-/rns/kepler-trust-intelligence--new-research/202208250700049933W/
1060098717	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			CHN	CHINESE	CHN								0	043	043	04	1	2.8	2	1	2	-5.64726324934839	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	4	Jinan, Shandong, China	CH	CH25	13238	36.6683	116.997	-1912283	20220825070000	https://www.walesonline.co.uk/news/uk-news/british-teacher-locked-up-chinese-24847937
1060098718	20220825	202208	2022	2022.6438	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	071	071	07	2	7.4	2	1	2	1.19047619047619	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220825070000	https://www.investegate.co.uk/artemis-alpha-tst--ats-/rns/director-pdmr-shareholding/202208250700041349X/
1060098719	20220825	202208	2022	2022.6438	BUS	BANK						BUS			GOVBUS	PUBLIC SECTOR						GOV	BUS		1	060	060	06	2	6.0	10	1	10	0.25974025974026	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220825070000	https://zeenews.india.com/real-estate/pnb-mega-e-auction-for-properties-begins-today-check-docs-property-details-2501460.html
1060098720	20220825	202208	2022	2022.6438	BUS	BUSINESS						BUS			LAB	EMPLOYEE						LAB			1	051	051	05	1	3.4	5	1	5	3.05882352941177	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220825070000	https://vir.com.vn/taking-the-right-steps-for-successful-digital-transformation-95872.html
